,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YBR188C,7.923831721,7.974744831,7.960318436,8.158574685,8.386313844
YBR189W,12.32333882,11.87570023,12.04756929,12.23142148,11.88809883
YBR191W,12.91384863,12.63381913,12.70415026,12.85639029,12.627718
YBR192W,7.820840603,7.454078343,7.484858268,7.407783721,7.204858108
YBR193C,7.633733416,7.304229183,7.340354468,7.473313378,7.661355167
YBR194W,8.291406118,8.118322704,8.049889567,8.086039611,7.730817067
YBR195C,8.198247437,8.740648653,8.664470655,8.536006164,8.501664682
YBR196C,12.70218102,12.51558437,12.51385924,12.47750989,12.62950522
YBR196C-A,4.417806865,4.398747928,4.479574861,4.607923823,4.444961121
YBR196C-B,4.553495532,4.498174201,4.551725148,4.561808499,4.461692689
YBR197C,7.191039254,7.258396827,7.153944498,7.099873132,7.195535163
YBR198C,9.404687097,9.340652816,9.392077091,9.368912807,9.387615529
YBR199W,10.40609111,10.11438527,10.11170804,9.962581609,10.3002434
YBR200W,8.345724948,8.459889123,8.53044754,8.481956076,8.142843399
YBR200W-A,4.134532334,4.137573478,4.05862464,4.028789403,4.154359685
YBR201W,8.590642649,8.227575226,8.34782883,8.466924419,8.24420781
YBR202W,9.295936405,9.64228903,9.633439993,9.531733146,9.13730986
YBR203W,6.475786078,7.122245362,7.36778307,7.581959365,6.828206688
YBR204C,8.269430458,8.432200173,8.509583686,8.291461474,8.785292506
YBR205W,9.901440109,9.851867602,9.808067702,9.883756882,9.672731917
YBR207W,9.957868749,10.78611504,10.90006164,10.93774017,10.71234027
YBR208C,6.908996233,8.276690182,8.788076957,8.949002259,8.110461162
YBR210W,9.155616676,8.613865921,8.862409053,8.899928665,8.405020205
YBR211C,7.384756603,7.189164894,7.420909229,7.479343191,7.167405802
YBR212W,8.867859174,9.146734227,9.177254633,9.205748371,10.08806619
YBR213W,9.087546699,9.486398625,9.419022493,9.486799173,8.779523165
YBR214W,9.831630173,9.773285906,9.595296677,9.012393737,10.98632065
YBR215W,7.590642246,7.580441772,7.367542318,7.449632473,7.622820957
YBR216C,7.494299407,6.956099588,7.050446859,7.022390872,6.972142176
YBR217W,7.312166453,7.297477312,7.064617839,7.190312163,7.452796878
YBR218C,10.52758499,11.16468937,11.09863493,11.03192552,10.9015045
YBR219C,8.369119179,8.741210373,8.560736496,8.666499814,8.335264899
YBR220C,7.641945215,8.025944012,7.929798452,7.971543423,7.640674263
YBR221C,11.51328057,11.86354892,11.94690512,11.85879782,11.66816877
YBR221W-A,3.748085821,3.810156277,3.824265223,3.887278919,3.870050172
YBR222C,8.303567869,8.962943443,9.187568467,9.000606381,10.29276714
YBR223C,7.082339478,6.998405319,6.929914762,6.990993155,7.302890042
YBR225W,8.255355754,8.286919421,8.441122187,8.289425722,8.689490043
YBR227C,8.500864129,8.111508299,8.155202212,8.277842668,8.450965831
YBR228W,7.091476677,7.257336925,7.142032441,7.294235866,7.315003093
YBR229C,7.915252843,7.796619422,7.925117033,7.88674189,8.337071177
YBR230C,10.31844564,12.21947076,12.22214065,12.29396144,12.94741305
YBR230W-A,10.3850369,10.60913528,10.36018489,10.25045988,10.26849584
YBR231C,8.572751772,8.906506508,8.765297721,8.755021612,9.116434245
YBR233W,7.645576401,8.063979272,7.998908679,8.046567187,8.407283636
YBR233W-A,7.511634796,7.397031744,7.381723438,7.502430203,7.182985583
YBR234C,10.55088403,10.16979314,10.13650368,10.19742483,10.12097216
YBR235W,6.772613073,6.960813346,6.867630399,6.882368012,6.998081753
YBR236C,8.854340931,8.635892412,8.607746858,8.796736728,8.550280207
YBR237W,7.157403849,7.147779326,7.135235484,7.122849427,7.249701612
YBR238C,6.542643065,5.171180365,5.279536358,5.430562306,4.897834895
YBR239C,7.641984292,7.803227065,7.584113451,7.508687212,7.25516102
YBR240C,6.259870493,6.517058556,6.514884489,6.569864684,6.741788751
YBR241C,8.256509179,9.884485916,9.793982213,9.359112472,10.64613827
YBR242W,8.444169331,8.836121282,8.705017449,8.957061529,8.647346217
YBR243C,8.909103657,8.571333365,8.649767023,8.765732478,8.318616412
YBR244W,6.7741387,6.817167781,6.734659408,6.925034685,7.399528489
YBR245C,8.587896996,8.707413477,8.656390915,8.667327154,8.530816046
YBR246W,7.945667184,7.797733615,7.795772335,7.833863584,7.528938131
YBR247C,8.695572787,8.331513321,8.38485067,8.613533828,8.09044709
YBR248C,9.769423171,9.608498871,9.510248322,9.62290358,9.573032719
YBR249C,10.99926451,11.02082121,11.09361844,10.97968136,10.87222868
YBR250W,5.145300963,4.960979814,4.908641091,4.903322778,4.72759781
YBR251W,8.911782051,8.953077595,9.028389232,8.897121492,8.328731309
YBR252W,9.924007981,9.637883669,9.656820462,9.719091083,9.377817566
YBR253W,8.120074195,8.324734617,8.197811497,8.13291774,7.94194441
YBR254C,7.369476034,7.128517572,7.304936889,7.189398232,6.526439336
YBR255C-A,9.903430986,10.35368376,10.37606141,10.4106575,10.2838878
YBR255W,7.036708313,6.876347464,6.862540652,6.860096153,7.110820702
YBR256C,9.905612803,9.904718054,9.888818083,9.81459613,10.08222098
YBR257W,7.314474789,7.388966656,7.315019517,7.390214007,7.616308782
YBR258C,5.418471876,5.744860713,5.712168638,5.711498567,5.503291737
YBR259W,5.688018904,5.55289316,5.602113533,5.619334813,5.220980971
YBR260C,9.469286102,9.490633837,9.399918614,9.192312427,9.300067311
YBR261C,9.198951871,8.851372665,8.825419519,9.180890151,8.909083199
YBR262C,10.28668189,10.72989062,10.62956042,10.54675832,10.00918934
YBR263W,10.47342698,10.6524105,10.66833804,10.71602825,10.73344633
YBR264C,8.550544234,8.405226929,8.373854305,8.561063869,8.640552172
YBR265W,9.910846925,10.00882944,9.988632694,9.902417865,9.733670597
YBR267W,8.901909259,9.135437558,9.009237704,9.142774868,8.844513263
YBR268W,9.828462095,9.679668455,9.651860154,9.538888684,8.757573363
YBR269C,10.36898144,10.79118661,10.81084563,10.78675783,11.06955726
YBR270C,6.925165414,7.016606774,6.955970726,6.769677572,7.575410458
YBR271W,7.080232728,7.074545631,6.921344845,7.030016073,6.721035197
YBR272C,7.641025742,7.820259851,7.905727688,7.949726895,7.762426932
YBR273C,9.524512829,9.497133505,9.362713635,9.277793189,10.02515122
YBR274W,8.398934053,8.254669812,8.3078784,8.240533921,8.36752486
YBR275C,6.25408847,6.570946563,6.298412191,6.110149704,6.281031759
YBR276C,9.52875253,9.560325039,9.473256213,9.440016811,9.531953664
YBR278W,8.716894882,8.842535516,8.79087433,8.956994038,9.374410368
YBR279W,9.46420631,9.308674333,9.234251806,9.281786135,9.416506991
YBR280C,7.556413078,7.873583578,7.880181045,7.970812315,9.147121839
YBR281C,8.24843886,8.200706557,8.158750601,8.289223148,8.075767278
YBR282W,9.915080148,9.753643888,9.758854825,9.779687335,9.344407917
YBR283C,11.20756953,11.09360457,11.11144508,11.12332453,10.86159501
YBR284W,6.409313325,6.39822087,6.409543248,6.269393875,6.881439685
YBR285W,8.166658062,8.23566125,8.744898272,9.160026556,9.371438833
YBR286W,11.78405717,11.4622264,11.44099948,11.43423586,12.26250874
YBR287W,8.947799013,9.118322688,9.470879696,9.368282662,8.974041233
YBR288C,8.420060328,8.1822463,8.312972903,8.309138082,7.999029926
YBR289W,8.693820816,8.877026903,8.714700345,8.664745763,8.863134981
YBR290W,8.929639177,8.774682374,8.961895037,9.167009321,9.189982297
YBR291C,9.872297712,9.844515906,9.748151534,10.02272253,9.422993352
YBR293W,7.414714487,7.092994012,6.974247811,7.078672323,6.749296061
YBR294W,12.0059395,11.65793936,11.99996758,12.56458504,11.66108037
YBR295W,7.603913893,7.804441733,7.862857621,8.446265778,8.9686613
YBR296C,6.8437098,7.090322628,7.411549135,7.903235673,7.997038345
YBR296C-A,4.104846994,4.062665201,4.048691106,4.115997033,4.154159585
YBR297W,9.595097133,8.99819365,9.343753594,9.389239469,8.385901527
YBR298C,10.16123026,9.993286304,9.896437658,9.697497212,9.829969889
YBR298C-A,4.620406186,4.136700988,4.290592011,4.318619808,4.8705717
YBR299W,12.8924156,12.64450682,12.44928697,11.68486643,11.10515642
YBR301W,12.58831624,6.354447366,6.306334121,5.958685373,7.241195841
YBR302C,11.08480909,10.41749554,10.34113365,10.06164432,8.964061473
YCL001W,10.07329767,9.812455047,10.00788897,10.15961279,10.05190466
YCL001W-A,4.179475286,4.15152205,4.13088163,4.143528396,4.231041024
YCL001W-B,3.868425732,3.771857885,3.842528534,3.831204642,3.859667306
YCL002C,7.677078353,7.332746305,7.566301577,7.733969951,7.381607951
YCL004W,7.824400628,7.745739423,7.867427745,7.68824296,7.615700176
YCL005W,8.079126993,7.987289569,8.273387787,8.242431168,7.897133603
YCL005W-A,11.29397978,10.95699483,11.07053588,11.16209829,10.58193041
YCL008C,8.81647041,9.231638815,9.022675356,8.781486015,9.054508517
YCL009C,11.90328285,12.14132334,12.02237796,11.95521705,12.27047691
YCL010C,8.95320157,8.654017046,8.530191604,8.462938221,8.767015836
YCL011C,9.848410179,9.777666208,9.864475933,9.807622604,9.82730235
YCL012C,8.379468194,8.529791623,8.649322737,8.694190338,9.304618055
YCL014W,8.724093605,8.369492471,8.429001137,8.437480665,8.275932021
YCL016C,7.464883357,7.793584856,7.836347186,7.826684208,7.819624035
YCL017C,9.492958415,9.812588999,9.918512118,9.805766155,9.618917657
YCL018W,11.78957549,11.49118825,11.40841517,11.43981313,11.14672814
YCL021W-A,7.294630343,8.103516286,7.956911425,8.196877689,7.567197364
YCL024W,7.943346234,8.35142323,8.187091453,7.968042534,7.926956573
YCL025C,10.78235108,10.75336335,9.776893783,8.677795346,7.606497455
YCL026C-A,5.835382838,5.295986297,5.366571265,5.497361727,5.867529278
YCL026C-B,9.322721717,9.014370815,8.974521924,9.42942363,8.983128464
YCL027W,6.944798767,10.1537912,10.24102803,10.30632615,8.295261089
YCL028W,9.805209789,10.01945225,9.896514065,9.982520554,10.17917834
YCL029C,7.800363185,7.693019007,7.543029362,7.598325846,7.884786844
YCL030C,12.4811777,12.22548379,12.05607351,11.84289504,11.73595827
YCL031C,8.767585723,8.572076973,8.838302229,8.891477345,8.76681054
YCL032W,8.093325548,8.142485595,8.357078879,8.497969222,8.720676922
YCL033C,9.673211163,9.87068449,9.763334462,9.801070191,10.07540065
YCL034W,10.02183015,10.15390109,10.06058035,10.00433575,10.23880473
YCL035C,11.52523781,11.17045697,11.20178244,11.16346929,11.20648462
YCL036W,6.473787707,7.081237006,7.310549619,7.202065067,6.412558962
YCL037C,8.545084179,8.646072112,8.672543841,8.604040404,8.432866203
YCL038C,8.748975259,8.382643688,8.481450274,8.170247395,8.637631944
YCL039W,9.508491018,9.64263505,9.658021553,9.408983695,10.23763481
YCL040W,12.6387789,12.63887927,12.60606753,12.25015796,12.76303546
YCL042W,4.555361973,4.559995306,4.523336812,4.469325605,4.614230199
YCL043C,12.66871575,12.58731026,12.45844324,12.34848608,12.57814315
YCL044C,8.603732457,8.707674033,8.674078824,8.765997115,9.285257283
YCL045C,10.38403486,10.35944933,10.44061928,10.4741275,10.53342935
YCL047C,8.447601967,7.866156064,7.958758908,7.784783183,7.656620049
YCL048W,4.433836442,4.484341762,4.271948436,4.224686573,4.303446871
YCL049C,10.00542886,9.567559739,9.45574295,9.223113639,9.253685937
YCL050C,10.43140564,9.728528439,9.864930733,9.914481532,10.1607333
YCL051W,8.144159676,8.283128525,8.166908275,8.090066106,8.29287782
YCL052C,8.842843101,9.11979258,9.11284077,9.111064906,9.076807783
YCL054W,7.613819179,7.409607328,7.434872969,7.501812641,7.19352747
YCL055W,7.346088606,9.457929984,9.674125107,9.788936417,9.248052848
YCL056C,9.462292782,9.326387626,9.479873919,9.663862975,9.4441731
YCL057C-A,12.62387932,13.30258334,13.18050405,13.00250984,12.72684965
YCL057W,9.826847625,9.589155562,9.508063228,9.418864619,9.336909516
YCL058C,5.131670289,5.265199974,5.158849362,5.110832661,5.285132807
YCL059C,8.194818753,7.864026297,7.864099424,8.249129522,7.964203698
YCL061C,8.104071629,8.236992999,7.983695878,7.914206759,8.002469848
YCL063W,8.199397406,7.775663597,7.952189217,7.967945873,7.656149595
YCL064C,4.956636633,5.331341257,5.233066722,5.165204386,5.984861459
YCL066W,8.183379236,9.529292574,9.814842899,9.968714058,9.006190416
YCL068C,6.003292611,5.705937023,5.851475891,6.016163453,6.399485101
YCL069W,4.606763142,4.31550352,4.398868388,4.525917335,4.952547923
YCL073C,6.690822696,6.710868719,6.722482919,6.587254217,6.648402979
YCR002C,10.06607503,9.869809205,9.91794517,10.0449424,9.635944861
YCR003W,9.470378161,9.317667191,9.362713563,9.232709709,8.738058342
YCR004C,11.23768619,11.4753624,11.63698921,11.71983445,11.97326072
YCR005C,13.04140332,11.60004358,11.22234557,11.5790673,11.02675816
YCR007C,5.437830709,5.718860596,5.426460333,5.690859639,5.605350174
YCR008W,9.332040397,9.663300588,9.684601154,9.616895541,9.090068966
YCR009C,10.13094028,10.28378745,10.35462067,10.49270724,10.26724205
YCR010C,5.179137644,5.504108288,5.37063308,7.127717628,11.60081472
YCR011C,10.05509762,10.25059781,10.17455519,10.04211719,10.39558652
YCR012W,13.58592929,13.52213069,13.53688545,13.35456081,13.5736372
YCR014C,5.046195343,5.155850773,5.32080002,5.282113718,5.705510984
YCR015C,6.326024067,6.216132482,6.452505329,6.67796978,6.642396547
YCR016W,8.044589843,7.570791849,7.581597479,7.799213007,7.307632274
YCR017C,10.0881997,9.778178786,9.784421624,9.780753605,9.591901424
YCR018C,9.656178552,10.17919449,9.94338836,10.14749619,10.28267322
YCR019W,8.291299734,8.321909663,8.32383923,8.248446484,8.254889932
YCR020C,6.610849773,6.5951356,6.574502227,6.656837223,7.171201242
YCR020C-A,8.869172102,8.523605457,8.734985472,8.728603856,8.02501358
YCR020W-B,4.533538069,4.307577395,4.4547516,4.568060795,4.216747743
YCR021C,7.864307743,9.847037352,9.138665053,7.250799546,11.1010987
YCR023C,8.661621162,8.884857395,8.84828163,8.470921853,8.271800705
YCR024C,7.807127273,8.012394029,7.874407864,7.820815801,7.581058253
YCR024C-A,12.03071316,11.94506807,11.90993236,11.73386065,11.76233141
YCR024C-B,12.02013006,12.16625305,12.03032443,11.88709909,12.08060247
YCR026C,8.051066601,8.291351496,8.009927974,8.036316806,8.083065684
YCR027C,7.174129997,6.830694993,6.967728115,7.164989982,6.682755078
YCR028C,7.857373238,7.586150222,7.791705069,7.915475019,7.94234044
YCR028C-A,11.63663367,11.36973913,11.56682917,11.69732386,11.17102773
YCR030C,9.150664116,9.166672646,9.138612083,8.953728126,9.243762487
YCR031C,12.90026681,12.62887363,12.78691499,12.90886584,12.3652922
YCR032W,8.129017583,8.148399185,8.123799405,7.987455186,8.024152154
YCR033W,9.376603042,9.418073446,9.263731721,9.147299169,9.208702931
YCR034W,10.1274928,9.587949198,9.79921372,9.889992702,9.088826145
YCR035C,7.816609284,7.705861847,7.667107748,7.674471208,7.590076467
YCR036W,8.273414477,8.30625233,8.276557472,8.218484292,8.083793816
YCR037C,8.860992294,8.740226954,8.611249317,8.830046483,8.509738027
YCR038C,6.358217783,6.498293313,6.363600778,6.728854951,6.960364082
YCR042C,8.251440847,8.536526826,8.3707964,8.417093636,8.347931007
YCR043C,7.982717365,7.484764965,7.748397251,7.986471312,7.007680896
YCR044C,9.052708559,8.571027907,8.799369633,8.788408549,8.206094371
YCR045C,4.486799787,4.359731059,4.4173694,4.488637643,4.774103064
YCR046C,11.06758406,11.15919011,11.08905558,10.93268475,10.4535576
YCR047C,8.969371187,8.577664955,8.400758257,8.337372704,8.460143271
YCR048W,9.819356909,7.435417857,7.200797305,7.192393518,7.853128307
YCR051W,9.461661815,9.460645366,9.330604167,9.708289643,9.937224747
YCR052W,8.006662187,8.041753526,8.006446789,8.043011292,8.081678274
YCR053W,11.01545468,10.55948564,10.72816921,10.87700964,10.82696598
YCR054C,6.004474876,5.821673446,5.753034057,5.946061617,5.616547008
YCR057C,8.002950045,7.743834874,7.768676083,7.933910727,7.060289413
YCR059C,8.543143319,8.840354161,8.748958218,8.48134296,8.718225022
YCR060W,7.917227786,8.195892868,8.100170513,8.176956406,7.852805309
YCR061W,6.185022418,7.613593738,8.156393064,8.446435891,8.954613156
YCR063W,7.847732481,7.492376822,7.73865421,7.392794902,7.053038288
YCR065W,8.401079321,8.430723497,8.676943423,8.468161405,8.133198753
YCR066W,6.682297189,6.614883684,6.528049719,6.635535532,6.777698583
YCR067C,8.946887239,8.776263615,8.640578283,8.641686047,8.51422594
YCR068W,6.625993953,6.279658415,6.488490432,6.320576294,6.954771973
YCR069W,10.79763501,9.951209043,9.95184938,9.701541273,10.45214697
YCR071C,10.13595259,10.23446786,10.27876205,10.13497359,9.423818211
YCR072C,8.378086931,7.940574224,8.203348986,8.275595065,7.777913618
YCR073C,8.532975729,7.75445754,7.515183205,7.411877208,7.131908383
YCR073W-A,10.89008711,10.76552547,10.71286085,10.60946135,10.86328792
YCR075C,7.451763523,7.346564027,7.481735158,7.413231568,7.325203723
YCR075W-A,8.944698781,8.750487192,8.854150984,8.763006902,8.733083315
YCR076C,8.632543906,8.933117956,8.807201035,8.883840083,9.50588615
YCR077C,9.897018736,9.741462787,9.827095712,9.81828552,9.532147108
YCR079W,8.594997836,8.795347295,8.716854288,8.598574556,9.157122636
YCR081W,7.208305076,7.011601875,7.091417086,7.203353357,7.117486667
YCR082W,10.73097048,10.66631571,10.72131783,10.82426854,10.58923069
YCR083W,9.276371583,9.102258796,9.415215917,9.146058646,9.341872501
YCR084C,10.76717244,10.67237717,10.77325938,10.72634223,10.575362
YCR086W,8.825094746,9.249141622,9.202392063,9.222745475,9.328947982
YCR087C-A,8.606087386,8.474246637,8.573368171,8.937690586,7.989507889
YCR088W,9.991271444,10.00222836,9.811912518,9.808879403,9.921929416
YCR089W,7.162059325,8.738752702,8.896125976,9.255554651,8.215042616
YCR090C,8.765019249,8.112191584,8.412457815,8.630521213,8.067134519
YCR091W,7.430184068,7.061168063,7.073388098,7.090688717,7.636299128
YCR092C,6.835212912,6.509228607,6.570416966,6.56817162,6.267841707
YCR093W,9.824192884,9.921255758,9.8230963,9.846726336,9.831036048
YCR094W,8.554535786,8.348168592,8.476504234,8.526491198,8.486057982
YCR095C,6.458034046,6.455782985,6.348421696,6.458432658,6.529727434
YCR096C,9.861942434,10.86473873,10.77253699,10.67370053,10.28196596
YCR097W,3.933351183,3.895990164,3.958643708,3.935364738,4.006918156
YCR098C,5.841254279,5.761466299,5.808050531,5.595154319,5.8448381
YCR099C,4.675439679,4.686617247,4.675783192,4.880808837,4.79496088
YCR100C,4.822433875,4.802298595,4.86329296,5.004190715,4.901909797
YCR101C,4.272038696,4.244403705,4.276708165,4.40793932,4.29502015
YCR102C,8.275899233,7.140425635,6.506730457,6.025816165,6.168224201
YCR104W,11.13426308,6.244030688,6.105144943,5.650784336,8.761109602
YCR105W,4.02627307,4.120071709,4.077848903,4.008067167,4.002808609
YCR106W,4.087308969,4.177418347,4.069387304,4.033620415,4.060578072
YCR107W,4.183755076,4.13974954,4.088257686,4.156499183,3.970839492
YCR108C,5.392566163,5.443071609,5.25408003,5.126129238,5.491441563
YDL001W,7.842309081,7.726108214,7.7458324,7.894211185,7.896141237
YDL002C,8.055974312,7.77480359,7.948931881,8.018598132,8.031368841
YDL003W,8.785748263,8.642202216,8.490354111,8.528303861,8.187637673
YDL004W,12.52747829,12.91749346,13.03797895,12.90186877,12.57108959
YDL005C,8.192503825,8.238163031,8.18350665,8.234109877,8.385769892
YDL006W,7.237462891,7.221165187,7.191889103,7.104922444,7.11833547
YDL007W,10.82085391,10.72282568,10.65361138,10.47696798,10.89559391
YDL008W,9.507621089,9.796842485,9.805665656,9.858106842,9.617197432
YDL010W,9.156231977,8.907869374,9.002301583,9.10679992,9.452229054
YDL012C,9.59570611,9.755721957,9.764044866,9.860106913,9.68741506
YDL013W,8.12639399,8.069249688,7.914565015,7.861060674,8.082717775
YDL014W,11.1061231,10.8518384,11.03813803,11.09874762,10.32607913
YDL015C,10.45493423,10.04184134,10.32302818,10.43606188,10.07574044
