,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YNL145W,0.179500115,0.278982333,0.103651262,0.141167778,0.157780289
YNL146C-A,0.186376873,0.059697807,0.085492637,0.135222023,0.225671605
YNL146W,0.083058182,0.144948676,0.107708073,0.218956134,0.180122691
YNL147W,0.146888008,0.184439378,0.187614292,0.22736721,0.195815231
YNL148C,0.040305252,0.158684009,0.0727392,0.141769506,0.196789077
YNL149C,0.107024634,0.065195096,0.126475676,0.168569682,0.147034514
YNL151C,0.198009637,0.41094377,0.18472871,0.294346096,0.321115367
YNL152W,0.138037214,0.098478131,0.124281522,0.152951388,0.065769833
YNL153C,0.098773241,0.031180432,0.078729756,0.139601265,0.16133066
YNL154C,0.085927454,0.068053365,0.099416597,0.193212632,0.116066779
YNL155W,0.190426969,0.115124635,0.048678623,0.050898325,0.164343253
YNL156C,0.156298162,0.176583473,0.107754927,0.036343659,0.171994927
YNL157W,0.175301089,0.068345096,0.099992128,0.067788159,0.049971421
YNL158W,0.085589676,0.139495967,0.07916383,0.188475623,0.241196416
YNL159C,0.107203543,0.130668277,0.152807232,0.215658524,0.415930308
YNL160W,0.316410204,0.220707719,0.148840723,0.529424547,0.285455869
YNL161W,0.134769902,0.11600707,0.085571157,0.152319584,0.22510227
YNL162W-A,0.030796823,0.169163704,0.1972352,0.25374593,0.399965789
YNL163C,0.183872119,0.195302811,0.053781196,0.293917991,0.186291397
YNL164C,0.025479016,0.062730055,0.051509926,0.065257622,0.04314606
YNL165W,0.105293209,0.090348294,0.064362063,0.108388856,0.122581097
YNL166C,0.082080254,0.036104799,0.080360227,0.193195141,0.234259835
YNL167C,0.081617173,0.050117174,0.090281977,0.115058174,0.056828253
YNL168C,0.150767409,0.067126084,0.095337097,0.081098409,0.23513407
YNL169C,0.1300528,0.11283149,0.080518358,0.040212435,0.214321126
YNL172W,0.122595296,0.025596529,0.048695431,0.093861247,0.081878712
YNL173C,0.542920619,0.230174208,0.108503886,0.296316316,0.181614762
YNL175C,0.125641307,0.441238691,0.17013388,0.65205975,0.850867278
YNL176C,0.101916887,0.158414622,0.109306791,0.079713228,0.136148887
YNL177C,0.097742199,0.106421583,0.150622893,0.12546091,0.108529903
YNL178W,0.02942019,0.139276266,0.072020499,0.097708489,0.210211489
YNL180C,0.075628571,0.079340358,0.078423051,0.052890678,0.482165872
YNL181W,0.046463599,0.076484007,0.091312309,0.056089872,0.144815765
YNL182C,0.078551116,0.315565682,0.152502144,0.700303733,0.793621838
YNL183C,0.078082023,0.087154313,0.09359203,0.037933213,0.071746026
YNL185C,0.18437047,0.144506384,0.087075097,0.201543231,0.318955377
YNL186W,0.125446455,0.211525249,0.074484652,0.347467651,0.145431185
YNL187W,0.231384294,0.160163353,0.229545507,0.589665743,0.304999058
YNL188W,0.143977474,0.076525379,0.053696277,0.166207602,0.204490556
YNL189W,0.168291403,0.289853274,0.111937008,0.1398587,0.242989358
YNL190W,0.112357369,0.095560573,0.077804424,0.210181807,0.217001071
YNL191W,0.109989322,0.075468227,0.131459869,0.172782909,0.204317011
YNL192W,0.024692374,0.180905662,0.152169775,0.165773167,0.179237513
YNL193W,0.076266009,0.067436207,0.103623071,0.113623675,0.125421939
YNL194C,0.554927179,0.567604042,0.154831399,0.703724726,0.733840942
YNL195C,0.40975711,0.517917641,0.184574307,0.953494317,0.35406652
YNL196C,0.153825547,0.126399012,0.18008173,0.102772129,0.316948152
YNL197C,0.211751925,0.26072266,0.109248214,0.197200681,0.115157901
YNL199C,0.054514165,0.113888942,0.053111007,0.144882625,0.082079204
YNL200C,0.123123226,0.159616153,0.131045198,0.482214248,0.303291662
YNL201C,0.104540129,0.172146742,0.109902918,0.227422876,0.225052261
YNL202W,0.233910386,0.261920908,0.155613482,0.62651944,0.597440461
YNL204C,0.390233204,0.09775847,0.199890366,0.20545324,0.247970603
YNL206C,0.089647265,0.100774724,0.040912648,0.188514428,0.133525525
YNL207W,0.12038065,0.307730801,0.180479895,0.32390564,0.255946271
YNL208W,0.115584459,0.045385699,0.076322806,0.167253047,0.204602346
YNL209W,0.094334815,0.084424988,0.04876105,0.197833428,0.427542091
YNL210W,0.26838521,0.061541341,0.10791637,0.243970651,0.413752346
YNL211C,0.058576345,0.024239601,0.120798621,0.07429494,0.133093754
YNL212W,0.108076524,0.101206359,0.096405242,0.089077328,0.013879719
YNL213C,0.151089446,0.094407933,0.115433071,0.026738145,0.104776523
YNL214W,0.203281108,0.175597745,0.060395618,0.292257093,0.26112464
YNL215W,0.072138485,0.06444118,0.088113707,0.199565765,0.197273529
YNL216W,0.123978989,0.055170195,0.108908485,0.166011757,0.117228274
YNL217W,0.16958722,0.111577609,0.070936824,0.243718158,0.14930819
YNL218W,0.20395594,0.045870981,0.080756509,0.143065189,0.118123191
YNL219C,0.142497336,0.081706559,0.076088671,0.181829131,0.102206142
YNL220W,0.086663007,0.095091899,0.082306089,0.169274018,0.206259508
YNL221C,0.074077991,0.150521834,0.072443235,0.39238882,0.388355814
YNL222W,0.043117107,0.083244949,0.058669516,0.251004841,0.309884472
YNL223W,0.20477912,0.116673122,0.109621031,0.21075873,0.279631506
YNL224C,0.129543244,0.106899062,0.053537796,0.202833703,0.135478582
YNL225C,0.115705322,0.079767801,0.158382992,0.132371914,0.186409452
YNL227C,0.086149051,0.179537291,0.101083294,0.259413796,0.213227536
YNL229C,0.097897299,0.126823325,0.075894221,0.194609221,0.213707545
YNL230C,0.062487411,0.205748603,0.190428858,0.176979369,0.086345252
YNL231C,0.220235963,0.114982589,0.101188663,0.18268248,0.362371112
YNL232W,0.193495468,0.136915048,0.059137472,0.277312011,0.175960155
YNL233W,0.064871062,0.058704131,0.080941009,0.106469228,0.088572428
YNL234W,0.187188377,0.187026404,0.177007798,0.146717589,0.126455903
YNL236W,0.094741176,0.113750344,0.074470411,0.008169074,0.131468381
YNL237W,0.155728175,0.214394349,0.085634095,0.449171021,0.439546208
YNL238W,0.090705967,0.082119008,0.111149932,0.159388662,0.128755629
YNL239W,0.106917735,0.130824784,0.073149935,0.235369139,0.350611773
YNL240C,0.024649846,0.128655294,0.075181299,0.143099788,0.144064686
YNL241C,0.228414089,0.186228762,0.068461331,0.151218471,0.106945691
YNL242W,0.07600324,0.298092557,0.197085587,0.169259678,0.244498288
YNL243W,0.121846405,0.087661364,0.081325166,0.068569411,0.082146268
YNL244C,0.079539672,0.090568042,0.169625503,0.191744353,0.108041086
YNL245C,0.140273412,0.056771682,0.226986661,0.432798171,0.103031256
YNL246W,0.421051549,0.318349323,0.379646791,0.376164974,0.319505638
YNL247W,0.117512311,0.149220016,0.060944998,0.272822946,0.297620222
YNL248C,0.028195668,0.408372937,0.175243904,0.584644576,0.882353861
YNL249C,0.040282929,0.171372968,0.117756252,0.322132428,0.217221303
YNL250W,0.171365913,0.10640009,0.141559862,0.045241616,0.212284211
YNL251C,0.147975422,0.105664891,0.11046805,0.099050162,0.197660507
YNL252C,0.146211321,0.159397504,0.105355799,0.114761442,0.155796389
YNL253W,0.063053114,0.143488013,0.108990457,0.062515732,0.285532764
YNL254C,0.13885053,0.187221711,0.118950069,0.18438096,0.304350645
YNL255C,0.062144888,0.214444846,0.066627643,0.105007759,0.123529882
YNL256W,0.161667415,0.201130574,0.142326262,0.353226915,0.430097352
YNL257C,0.032278427,0.093857922,0.115448741,0.333582985,0.200422537
YNL258C,0.104876779,0.024384669,0.055932331,0.109601727,0.19712851
YNL259C,0.187021295,0.148342702,0.121799207,0.54080401,0.332261413
YNL260C,0.156837441,0.075710478,0.124576327,0.1383045,0.264417577
YNL261W,0.132207285,0.10693921,0.10845478,0.17800388,0.073216377
YNL262W,0.170784617,0.051264606,0.064877829,0.030916167,0.03632914
YNL263C,0.111916909,0.057542508,0.070913536,0.022776203,0.103866014
YNL264C,0.214911496,0.079548007,0.080465646,0.196251832,0.217764767
YNL265C,0.105996959,0.16063997,0.048252359,0.096454081,0.108018922
YNL267W,0.120953488,0.080392019,0.077102813,0.074817937,0.092479211
YNL268W,0.137498363,0.117142707,0.088381068,0.274909764,0.170599442
YNL269W,0.084945708,0.163352178,0.220600897,0.540265059,0.084254712
YNL270C,0.113801697,0.086427073,0.04948854,0.178408964,0.389793445
YNL271C,0.084079746,0.14806367,0.123875832,0.104836764,0.136248062
YNL272C,0.08150313,0.117411334,0.09737374,0.142983332,0.096395419
YNL273W,0.070079751,0.092414164,0.09631674,0.173715472,0.144969206
YNL274C,0.072452177,0.199716698,0.090558519,0.585923973,0.345267674
YNL275W,0.108820239,0.052419903,0.066461154,0.160435553,0.250397254
YNL277W,0.10708061,0.087457103,0.112472246,0.20880341,0.147567947
YNL277W-A,0.347067863,0.151647485,0.165757139,0.277268205,0.139342888
YNL278W,0.071604356,0.253844258,0.426094546,0.316056703,0.275227015
YNL279W,0.684906779,0.205038721,0.152244682,0.182165629,0.772222916
YNL280C,0.352721773,0.111415579,0.041189224,0.108841153,0.297541299
YNL281W,0.022576778,0.079961626,0.177126265,0.358331452,0.239583447
YNL282W,0.129356732,0.276801063,0.119589258,0.520912395,0.297030444
YNL283C,0.147612331,0.145770979,0.134433636,0.049663462,0.402461621
YNL284C,0.104677586,0.076828528,0.069404724,0.027662386,0.182566907
YNL286W,0.119250747,0.038910527,0.08451314,0.113044399,0.110491679
YNL287W,0.092386204,0.082972686,0.066635673,0.066486574,0.068087005
YNL288W,0.126681245,0.061625441,0.074710212,0.053197472,0.076516352
YNL289W,0.114894732,0.185866089,0.069939903,0.185325993,0.455998185
YNL290W,0.081726056,0.077992959,0.054119017,0.068370282,0.102700791
YNL291C,0.078372166,0.110861222,0.11200197,0.059472973,0.175301086
YNL292W,0.156478038,0.153428166,0.073250231,0.340551197,0.135204591
YNL293W,0.125592554,0.102667418,0.099399626,0.055018988,0.218952285
YNL294C,0.232370173,0.115456035,0.102427453,0.075454478,0.101708936
YNL295W,0.141100997,0.099250225,0.052008148,0.146235812,0.181544379
YNL297C,0.134349042,0.033295696,0.0988151,0.097558591,0.173508628
YNL298W,0.148662715,0.115333689,0.028125633,0.143012174,0.177806482
YNL299W,0.089039791,0.044921967,0.152977503,0.1513986,0.321115028
YNL300W,0.12337888,0.118666256,0.104654363,0.119371373,0.471449757
YNL301C,0.044091968,0.112181684,0.024262716,0.113237443,0.110456078
YNL302C,0.151356036,0.128421878,0.08054589,0.123689756,0.103651305
YNL304W,0.104519922,0.123410139,0.098459253,0.073339716,0.176902116
YNL305C,0.063322817,0.150867284,0.086219184,0.191960215,0.188882666
YNL306W,0.049789541,0.079656562,0.051696122,0.080591482,0.107837104
YNL307C,0.15721168,0.19545541,0.084651584,0.257444633,0.260884338
YNL308C,0.088371556,0.308635244,0.107805619,0.482062715,0.404643816
YNL309W,0.071284544,0.093849059,0.097976378,0.128079681,0.14306066
YNL310C,0.05894007,0.042961111,0.068129536,0.041587707,0.03342338
YNL311C,0.020258935,0.07239412,0.067751175,0.231689426,0.25521375
YNL312W,0.084092792,0.093531671,0.061419324,0.125542875,0.098820552
YNL313C,0.129799346,0.240790649,0.112302342,0.42062573,0.462688575
YNL314W,0.108692284,0.112532211,0.141636556,0.068939576,0.108393505
YNL315C,0.076322229,0.08587293,0.028085728,0.11419532,0.231739485
YNL316C,0.146620325,0.131294285,0.065839644,0.227896235,0.137172408
YNL317W,0.141015562,0.097964872,0.115226707,0.197939831,0.132641071
YNL318C,0.631736974,0.333965767,0.149881906,0.106358582,0.870629199
YNL320W,0.07294548,0.020218347,0.123890461,0.193773415,0.152256125
YNL321W,0.18126278,0.160333255,0.071701071,0.183889308,0.212376822
YNL322C,0.023536499,0.037331379,0.043389489,0.080673408,0.097243703
YNL323W,0.091508325,0.11423304,0.030955601,0.060212511,0.134096765
YNL325C,0.042099217,0.130768974,0.072809499,0.036074157,0.135175645
YNL326C,0.049068115,0.119809445,0.106703556,0.078033096,0.135742652
YNL327W,0.108736188,0.174474779,0.126509788,0.155682211,0.373395571
YNL328C,0.121140106,0.098377411,0.150641367,0.099579378,0.125010848
YNL329C,0.139367742,0.111771,0.070363572,0.082491582,0.176614248
YNL330C,0.055785492,0.015670275,0.102465568,0.038759488,0.117972704
YNL331C,0.26512371,0.100912683,0.080725511,0.127737056,0.168724616
YNR001C,0.125977366,0.083729803,0.066944222,0.038763075,0.102778768
YNR002C,0.22140081,0.100880518,0.111174219,0.20411665,0.251419155
YNR003C,0.076694869,0.248215924,0.082246574,0.243338646,0.263928996
YNR004W,0.052652609,0.168868486,0.089589883,0.070159313,0.084763779
YNR006W,0.0914691,0.051806695,0.133758087,0.169809764,0.14258464
YNR007C,0.093516493,0.177759105,0.129970587,0.131834722,0.229268173
YNR008W,0.061829268,0.025068886,0.150514878,0.128518809,0.236241046
YNR009W,0.14397413,0.12786791,0.16802889,0.137929813,0.229499762
YNR010W,0.232207435,0.087753892,0.111867943,0.188534076,0.208140842
YNR011C,0.173479451,0.116455366,0.061944864,0.141702683,0.054026594
YNR012W,0.128408848,0.23773669,0.114784168,0.461701971,0.510894866
YNR013C,0.208798533,0.142977337,0.057035576,0.210091287,0.033093914
YNR014W,0.246671793,0.472732504,0.291576517,0.145444222,0.754345338
YNR015W,0.038009152,0.078420838,0.121230361,0.155129223,0.362075496
YNR016C,0.171763484,0.10032516,0.060009405,0.063557928,0.034668808
YNR017W,0.057196987,0.063768016,0.093453483,0.094953421,0.214377735
YNR018W,0.240635141,0.012772312,0.101384574,0.072844036,0.200742484
YNR019W,0.122735401,0.137965459,0.08104264,0.320571001,0.400340569
YNR020C,0.062543406,0.057403041,0.091044572,0.135883855,0.233416782
YNR021W,0.106825595,0.150249151,0.083049083,0.046794723,0.14770675
YNR022C,0.161973672,0.120401268,0.050821465,0.218524212,0.109262596
YNR023W,0.061160849,0.062702858,0.079993748,0.153853972,0.11636371
YNR024W,0.142519824,0.173915027,0.115829408,0.419370501,0.368625142
YNR026C,0.17040888,0.187109616,0.065666738,0.186851004,0.146429601
YNR027W,0.075197791,0.053940899,0.150985053,0.299126001,0.179258627
YNR028W,0.150788595,0.085639768,0.088349076,0.174063173,0.292873458
YNR029C,0.060180478,0.1772872,0.07408419,0.12081871,0.089749752
YNR030W,0.199202889,0.085612511,0.092263371,0.097206359,0.152314491
YNR031C,0.08655037,0.043801763,0.063724398,0.083075233,0.09688338
YNR032C-A,0.226707666,0.149364664,0.230891502,0.423219245,0.290252552
YNR032W,0.058689853,0.032352586,0.034514689,0.059248333,0.160108002
YNR033W,0.089760676,0.155712651,0.166269296,0.088317116,0.140082493
YNR034W,0.236963591,0.310245043,0.109463752,0.196148937,0.341568052
YNR034W-A,0.384670444,0.204396035,0.172833178,0.657320671,0.285988513
YNR035C,0.045260319,0.099506981,0.108778192,0.137801679,0.062179442
YNR036C,0.113358871,0.26586927,0.093007635,0.211566336,0.203640662
YNR037C,0.234098423,0.269529333,0.080683025,0.311846944,0.166642015
YNR038W,0.170884407,0.225750515,0.094616342,0.496501424,0.266080357
YNR039C,0.059118448,0.116955396,0.0514264,0.208622741,0.066763812
YNR040W,0.092406609,0.049906867,0.05784893,0.173165065,0.294634431
YNR041C,0.284129428,0.129687067,0.07214089,0.078224586,0.118555112
YNR043W,0.388188271,0.118362547,0.056907576,0.104386883,0.061319557
YNR044W,0.361792523,0.127553337,0.089081996,0.178361127,0.649505807
YNR045W,0.011095436,0.148338077,0.183457244,0.181773382,0.190600269
YNR046W,0.186574183,0.115521454,0.151594703,0.175018816,0.230549159
YNR047W,0.199554689,0.28856038,0.093769642,0.137429584,0.154379782
YNR048W,0.17896976,0.136983487,0.058773177,0.038089294,0.240215008
YNR049C,0.112473613,0.075565553,0.130125613,0.057454922,0.055094558
YNR050C,0.0690768,0.218113869,0.089352977,0.027182636,0.621084939
YNR051C,0.210020685,0.080199157,0.128813107,0.229228358,0.205471376
YNR052C,0.041652642,0.146748421,0.089898102,0.112586221,0.160460934
YNR053C,0.16358341,0.365918345,0.166291547,0.694326727,0.665243776
YNR054C,0.056893598,0.158212163,0.127212973,0.45541698,0.591206182
YNR055C,0.071417154,0.071874097,0.052797911,0.133997707,0.126074831
YNR056C,0.141431723,0.153803322,0.176285137,0.205970145,0.625695175
YNR057C,0.176872324,0.226182321,0.144315996,0.105497253,0.180998143
YNR058W,0.065576778,0.167879581,0.084809069,0.120962702,0.793666907
YNR059W,0.061986018,0.066704489,0.13235703,0.193538211,0.126405488
YNR060W,0.144319102,0.096864106,0.188202475,0.179468838,0.308686465
YNR061C,0.131637735,0.087343049,0.101155116,0.476335657,0.295279078
YNR062C,0.05747795,0.06481749,0.077802897,0.175151989,0.048507199
YNR063W,0.079654175,0.07147213,0.107283491,0.239237506,0.143896064
YNR064C,0.055377999,0.132121361,0.058707528,0.083020113,0.146494605
YNR065C,0.311183063,0.049704357,0.108040263,0.090835839,0.1225218
YNR066C,0.139833149,0.134123065,0.103377973,0.256590081,0.42600572
YNR067C,0.189144415,0.065978886,0.108449014,0.176673777,0.390974338
YNR068C,0.209436958,0.124074226,0.143711141,0.139205991,0.706920056
YNR069C,0.255231594,0.239695015,0.140729913,0.143341653,0.708158263
YNR070W,0.014454064,0.02423039,0.132612732,0.062556028,0.175541044
YNR071C,0.056791617,0.051738051,0.083554487,0.050852579,0.183247647
YNR072W,0.236152884,0.504228933,0.11104322,0.036388195,0.102980771
YNR074C,0.059947303,0.08980759,0.078774098,0.07773655,0.234852154
YNR075C-A,0.53824918,0.20194205,0.221753807,0.322485524,0.649765148
YNR075W,0.135375664,0.055558092,0.069472111,0.093336274,0.089569749
YOL001W,0.108627439,0.058457999,0.069533876,0.14812128,0.285692485
YOL002C,0.155602039,0.220286225,0.126171432,0.166647598,0.157210821
YOL003C,0.052714573,0.053115235,0.115049212,0.2691431,0.33665744
YOL004W,0.095113682,0.018946593,0.045612726,0.047123223,0.026598367
YOL005C,0.173529789,0.133694977,0.095347399,0.326678485,0.099797216
YOL006C,0.157233748,0.131038173,0.097098132,0.120113436,0.073333331
YOL007C,0.076351101,0.137533218,0.10097032,0.084354257,0.594171178
YOL008W,0.169194093,0.055948216,0.013165382,0.052088392,0.154725328
YOL009C,0.059212889,0.09691729,0.051036267,0.143419063,0.258522495
YOL010W,0.10537951,0.323480236,0.118416178,0.508791599,0.63096224
YOL011W,0.063296662,0.064381792,0.113074943,0.063261423,0.095086425
YOL012C,0.110117256,0.007706468,0.087562764,0.139735921,0.11628277
YOL013C,0.123548992,0.162126843,0.093059593,0.185191279,0.152477252
YOL013W-B,0.104899288,0.096285309,0.096226513,0.178754937,0.126140302
YOL014W,0.038914287,0.057262272,0.090148871,0.103903552,0.128921319
YOL015W,0.171303404,0.19239175,0.095223805,0.124235673,0.143116403
YOL016C,0.096438442,0.144711269,0.121941653,0.062131479,0.075981289
YOL017W,0.061957163,0.039155841,0.030741918,0.109130862,0.118698891
YOL018C,0.131781648,0.052196612,0.140444047,0.113117449,0.2594316
YOL019W,0.138679684,0.048401686,0.188485919,0.10398753,0.375145552
YOL019W-A,0.040672753,0.028267266,0.131406983,0.071652552,0.118906227
YOL020W,0.161576248,0.091842397,0.129740443,0.471179016,0.263411162
YOL021C,0.155974803,0.120132842,0.070190896,0.245813199,0.207255804
YOL022C,0.072364401,0.168094987,0.0421848,0.15975427,0.227174173
YOL023W,0.126100393,0.094812882,0.108019864,0.079624249,0.092357193
YOL024W,0.217338797,0.152754461,0.110704295,0.170622311,0.15806963
YOL025W,0.114176873,0.126123847,0.14340101,0.128283652,0.214700272
YOL026C,0.213539539,0.167411723,0.14929208,0.301711279,0.186812171
YOL027C,0.06695897,0.060671195,0.036294671,0.196603455,0.222886618
YOL028C,0.07605099,0.128000774,0.096335916,0.301844277,0.063057056
YOL029C,0.129978918,0.137395004,0.04836541,0.218589529,0.260747581
YOL030W,0.197485375,0.023513731,0.017130782,0.120698637,0.316005492
YOL031C,0.153020827,0.128534991,0.099599293,0.255522021,0.356198605
YOL032W,0.147607091,0.236622804,0.133947078,0.363363646,0.352844852
YOL033W,0.153683643,0.143692007,0.08538975,0.049570278,0.28455429
YOL034W,0.029888112,0.030481839,0.093076458,0.116732142,0.160620438
YOL036W,0.040608211,0.055420117,0.037820826,0.030620454,0.108344156
YOL038C-A,0.195165996,0.078636614,0.0870356,0.248234848,0.152096953
YOL038W,0.026718353,0.142244768,0.090980865,0.080444753,0.163990883
YOL039W,0.183254682,0.12635476,0.094960203,0.155304828,0.058919983
YOL040C,0.100010157,0.082912919,0.041830775,0.108639748,0.198098535
YOL041C,0.110960457,0.287233901,0.156436956,0.426852897,0.413712721
YOL042W,0.108446727,0.122647665,0.223386968,0.101855452,0.36773102
YOL043C,0.083697298,0.050841273,0.09312886,0.128468499,0.222276467
YOL044W,0.061997132,0.165276238,0.081675989,0.121006227,0.227069639
YOL045W,0.058848229,0.05615119,0.146673853,0.065802987,0.162339664
YOL047C,0.216370843,0.070795292,0.129719436,0.24333151,0.179915777
YOL048C,0.178855153,0.238387013,0.082005306,0.571373779,0.480213509
YOL049W,0.108112097,0.082797234,0.072849832,0.126242895,0.292520767
YOL051W,0.120425103,0.018819381,0.067839229,0.100309267,0.218858979
YOL052C,0.042289968,0.170430139,0.105410449,0.249925172,0.354640358
YOL052C-A,0.319082866,0.288983237,0.130044612,0.606490127,0.166689394
YOL053W,0.073664882,0.041155091,0.115481099,0.017117889,0.135806108
YOL054W,0.115176043,0.044796158,0.117261761,0.160826711,0.112159627
YOL055C,0.110581375,0.109768138,0.075974823,0.235920256,0.080783195
YOL056W,0.050708562,0.172143339,0.073594579,0.071228584,0.125654691
YOL057W,0.155208263,0.09073527,0.103336598,0.106149977,0.236178649
YOL058W,0.116103121,0.114705954,0.03698309,0.276711887,0.713902029
YOL059W,0.084988149,0.799217038,0.297020417,0.416043697,0.386538878
YOL060C,0.134794316,0.285658517,0.098235472,0.215162067,0.350488236
YOL061W,0.077281396,0.09163633,0.047067331,0.331037392,0.163058543
YOL062C,0.046082486,0.055086221,0.044265728,0.037870626,0.143087169
YOL063C,0.078116621,0.076437131,0.120656441,0.094445226,0.143323815
YOL064C,0.129350181,0.182758221,0.05179845,0.11608469,0.226654697
YOL065C,0.0353168,0.092680312,0.077556856,0.234819659,0.205312086
YOL066C,0.037982009,0.076808446,0.064235081,0.249980706,0.107535993
YOL067C,0.204759856,0.103012258,0.151573371,0.279175179,0.198964063
YOL068C,0.189004523,0.093191756,0.093707703,0.240733885,0.057393298
YOL069W,0.237765968,0.068716456,0.136564775,0.123465753,0.235288308
YOL070C,0.065303271,0.091139234,0.048867326,0.103233803,0.144118761
YOL071W,0.12716354,0.14518917,0.064945261,0.287147651,0.161235234
YOL072W,0.034144867,0.064701173,0.122173098,0.118697143,0.063041864
YOL073C,0.106983689,0.207953217,0.135014598,0.284909667,0.166058934
YOL075C,0.323133681,0.083485022,0.092309255,0.080761647,0.135877248
YOL076W,0.240283865,0.195756266,0.208019761,0.203806081,0.110357845
YOL077C,0.07484905,0.273695755,0.12155834,0.417942048,0.623235427
YOL077W-A,0.189298113,0.237723635,0.120413983,0.267577872,0.16493195
YOL078W,0.099705867,0.051598051,0.05051842,0.10721975,0.265560447
YOL080C,0.073402088,0.227899238,0.1466276,0.568365096,0.481489188
YOL081W,0.204347175,0.138137415,0.092961013,0.089763971,0.29070542
YOL082W,0.140666882,0.154397897,0.06954633,0.438432153,0.217666928
YOL083W,0.254036318,0.103267201,0.095748605,0.5117123,0.312401134
YOL084W,0.181336758,0.465676759,0.370219228,0.427794496,0.53903292
YOL086C,0.06857705,0.015192849,0.049002771,0.065416517,0.225970251
YOL086W-A,0.318864355,0.280068107,0.093455987,0.678605195,0.207487618
YOL087C,0.05669211,0.110025769,0.050798702,0.064321489,0.150768904
YOL088C,0.165790195,0.143253149,0.055292135,0.326935958,0.317507126
YOL089C,0.07029137,0.062182741,0.073680016,0.168010083,0.155160821
YOL090W,0.168745653,0.217973124,0.177552076,0.105734044,0.179875446
YOL091W,0.106883733,0.172172607,0.041957842,0.06211052,0.137904212
YOL092W,0.054743209,0.083721834,0.100149121,0.158832903,0.187932763
YOL093W,0.065596534,0.256935819,0.127991441,0.367696777,0.274260916
YOL094C,0.074528247,0.17857703,0.081240199,0.130246451,0.077357218
YOL095C,0.126981939,0.105134278,0.059910713,0.205252642,0.120899842
YOL096C,0.125654937,0.177517725,0.108802791,0.194077078,0.10650694
YOL097C,0.065730931,0.288182528,0.06316948,0.325592932,0.361577136
YOL097W-A,0.185731077,0.202276425,0.147224147,0.102702712,0.066882597
YOL098C,0.191753676,0.090837863,0.079059281,0.093607805,0.095076591
YOL100W,0.079209353,0.029339415,0.073571014,0.089640621,0.107320332
YOL101C,0.736811537,0.524891104,0.083287017,0.174414534,0.447768297
YOL102C,0.164396309,0.151671783,0.083861836,0.154169196,0.142193463
YOL103W,0.067990359,0.139417703,0.102570354,0.116285991,0.119484493
YOL104C,0.106178628,0.083827324,0.044104278,0.059925222,0.079940964
YOL105C,0.158611481,0.097761069,0.131415472,0.116575412,0.209128895
YOL107W,0.105811498,0.08377036,0.110233705,0.119058131,0.274302015
YOL108C,0.17433484,0.119618621,0.129253708,0.123210027,0.235098789
YOL109W,0.281881203,0.051403849,0.056970047,0.135573706,0.139689645
YOL110W,0.126814967,0.188834544,0.110910006,0.154613805,0.259835361
YOL111C,0.101708324,0.098626657,0.118893094,0.083309099,0.068598912
YOL112W,0.229165867,0.130895957,0.121947985,0.246957502,0.032029775
YOL113W,0.094244062,0.145369496,0.065857035,0.087089216,0.14923714
YOL114C,0.186472238,0.143802754,0.188555328,0.306045891,0.494318817
YOL115W,0.086847957,0.092191771,0.090675948,0.156550084,0.143528588
YOL116W,0.066819853,0.174451357,0.135482038,0.105843617,0.129133022
YOL117W,0.141522343,0.142477183,0.166037145,0.135060207,0.252844733
YOL119C,0.088488471,0.101585781,0.121858898,0.155500718,0.503494207
YOL120C,0.068886614,0.167997241,0.101315694,0.16432077,0.135510002
YOL121C,0.196353444,0.239443033,0.196666791,0.258006835,0.197803457
YOL122C,0.08996716,0.067315712,0.11456949,0.215533959,0.18818462
YOL123W,0.176359949,0.042744884,0.039898806,0.052276452,0.095687278
YOL124C,0.092935841,0.484599057,0.156712797,0.606292724,1.068573054
YOL125W,0.104605277,0.147854573,0.108490158,0.225133148,0.294541563
YOL126C,0.132916456,0.389320322,0.061664206,0.502313242,0.362075195
YOL127W,0.023654269,0.15821947,0.093900292,0.103169751,0.088149566
YOL128C,0.034296515,0.17946735,0.048667931,0.195605664,0.29226944
YOL129W,0.203429619,0.358939097,0.128892572,0.439874027,0.278000548
YOL130W,0.060222439,0.049198844,0.093643894,0.131066791,0.041983336
YOL131W,0.075923227,0.079533755,0.148849363,0.09319548,0.066853168
YOL132W,0.197115232,0.129285022,0.083377582,0.210350337,0.358953003
YOL133W,0.207784034,0.21584257,0.223950198,0.507143356,0.195114613
YOL135C,0.110058657,0.104837128,0.123274452,0.110290065,0.1428691
YOL136C,0.209858752,0.349059204,0.218583508,0.486298621,0.427750403
YOL137W,0.143704083,0.087190294,0.088120508,0.201403594,0.174147964
YOL138C,0.102265739,0.038830218,0.050146004,0.096088178,0.033719055
YOL139C,0.060680508,0.082791152,0.082659958,0.052108029,0.160762054
YOL140W,0.131654445,0.146532635,0.050476544,0.278813151,0.67597311
YOL141W,0.14888883,0.23168845,0.101432041,0.340612239,0.384334475
YOL142W,0.101374372,0.215947216,0.09484629,0.146476606,0.064438507
YOL143C,0.130456638,0.161980749,0.093427434,0.279147874,0.259190891
YOL144W,0.15026464,0.351901845,0.191948554,0.634607481,0.49868437
YOL145C,0.077537874,0.116002819,0.053192899,0.165166271,0.163149834
YOL146W,0.065237426,0.064825003,0.0883894,0.347062346,0.282039078
YOL147C,0.10039857,0.121283875,0.103215686,0.254649956,0.321876569
